{   Distance	     Value	 Material }
{  2.29161e+00	 5.22592e+01	 GaN }
{  2.31693e+00	 4.77897e+01	 GaN }
{  2.34237e+00	 4.37039e+01	 GaN }
{  2.36792e+00	 3.99694e+01	 GaN }
{  2.39359e+00	 3.65560e+01	 GaN }
{  2.41937e+00	 3.34366e+01	 GaN }
{  2.44526e+00	 3.05860e+01	 GaN }
{  2.47128e+00	 2.79812e+01	 GaN }
{  2.49741e+00	 2.56013e+01	 GaN }
{  2.52366e+00	 2.34271e+01	 GaN }
{  2.55003e+00	 2.14408e+01	 GaN }
{  2.57651e+00	 1.96263e+01	 GaN }
{  2.60312e+00	 1.79689e+01	 GaN }
{  2.62984e+00	 1.64551e+01	 GaN }
{  2.65669e+00	 1.50723e+01	 GaN }
{  2.68365e+00	 1.38094e+01	 GaN }
{  2.71074e+00	 1.26560e+01	 GaN }
{  2.73795e+00	 1.16024e+01	 GaN }
{  2.76528e+00	 1.06402e+01	 GaN }
{  2.79273e+00	 9.76120e+00	 GaN }
{  2.82031e+00	 8.95830e+00	 GaN }
{  2.84801e+00	 8.22480e+00	 GaN }
{  2.87584e+00	 7.55465e+00	 GaN }
{  2.90379e+00	 6.94231e+00	 GaN }
{  2.93187e+00	 6.38270e+00	 GaN }
{  2.96008e+00	 5.87122e+00	 GaN }
{  2.98841e+00	 5.40363e+00	 GaN }
{  3.01687e+00	 4.97616e+00	 GaN }
{  3.04545e+00	 4.58753e+00	 GaN }
{  3.07417e+00	 4.22745e+00	 GaN }
{  3.10301e+00	 3.89999e+00	 GaN }
{  3.13199e+00	 3.60032e+00	 GaN }
{  3.16109e+00	 3.32593e+00	 GaN }
{  3.19033e+00	 3.07459e+00	 GaN }
{  3.21970e+00	 2.84428e+00	 GaN }
{  3.24920e+00	 2.63316e+00	 GaN }
{  3.27883e+00	 2.43954e+00	 GaN }
{  3.30860e+00	 2.26190e+00	 GaN }
{  3.33850e+00	 2.09884e+00	 GaN }
{  3.36853e+00	 1.94908e+00	 GaN }
{  3.39870e+00	 1.81149e+00	 GaN }
{  3.42901e+00	 1.68499e+00	 GaN }
{  3.45945e+00	 1.56864e+00	 GaN }
{  3.49003e+00	 1.46155e+00	 GaN }
{  3.52075e+00	 1.36295e+00	 GaN }
{  3.55161e+00	 1.27209e+00	 GaN }
{  3.58260e+00	 1.18833e+00	 GaN }
{  3.61373e+00	 1.11107e+00	 GaN }
{  3.64501e+00	 1.03975e+00	 GaN }
{  3.67642e+00	 9.73890e-01	 GaN }
{  3.70798e+00	 9.13030e-01	 GaN }
{  3.73968e+00	 8.56758e-01	 GaN }
{  3.77152e+00	 8.04700e-01	 GaN }
{  3.80350e+00	 7.56516e-01	 GaN }
{  3.83563e+00	 7.11892e-01	 GaN }
{  3.86790e+00	 6.70547e-01	 GaN }
{  3.90032e+00	 6.32221e-01	 GaN }
{  3.93289e+00	 5.96681e-01	 GaN }
{  3.96560e+00	 5.63709e-01	 GaN }
{  3.99846e+00	 5.33111e-01	 GaN }
{  4.03146e+00	 5.04709e-01	 GaN }
{  4.06462e+00	 4.78339e-01	 GaN }
{  4.09792e+00	 4.53853e-01	 GaN }
{  4.13137e+00	 4.31115e-01	 GaN }
{  4.16498e+00	 4.10001e-01	 GaN }
{  4.19873e+00	 3.90400e-01	 GaN }
{  4.23264e+00	 3.72206e-01	 GaN }
{  4.26670e+00	 3.55327e-01	 GaN }
{  4.30092e+00	 3.39676e-01	 GaN }
{  4.33528e+00	 3.25175e-01	 GaN }
{  4.36981e+00	 3.11753e-01	 GaN }
{  4.40448e+00	 2.99345e-01	 GaN }
{  4.43932e+00	 2.87891e-01	 GaN }
{  4.47431e+00	 2.77339e-01	 GaN }
{  4.50946e+00	 2.67638e-01	 GaN }
{  4.54476e+00	 2.58746e-01	 GaN }
{  4.58023e+00	 2.50623e-01	 GaN }
{  4.61585e+00	 2.43232e-01	 GaN }
{  4.65164e+00	 2.36542e-01	 GaN }
{  4.68758e+00	 2.30526e-01	 GaN }
{  4.72369e+00	 2.25157e-01	 GaN }
{  4.75996e+00	 2.20415e-01	 GaN }
{  4.79640e+00	 2.16282e-01	 GaN }
{  4.83300e+00	 2.12742e-01	 GaN }
{  4.86976e+00	 2.09783e-01	 GaN }
{  4.90669e+00	 2.07397e-01	 GaN }
{  4.94378e+00	 2.05577e-01	 GaN }
{  4.98104e+00	 2.04321e-01	 GaN }
{  5.01847e+00	 2.03627e-01	 GaN }
{  5.05607e+00	 2.03499e-01	 GaN }
{  5.09384e+00	 2.03945e-01	 GaN }
{  5.13177e+00	 2.04973e-01	 GaN }
{  5.16988e+00	 2.06597e-01	 GaN }
{  5.20816e+00	 2.08835e-01	 GaN }
{  5.24661e+00	 2.11707e-01	 GaN }
{  5.28524e+00	 2.15240e-01	 GaN }
{  5.32404e+00	 2.19465e-01	 GaN }
{  5.36301e+00	 2.24418e-01	 GaN }
{  5.40216e+00	 2.30141e-01	 GaN }
{  5.44148e+00	 2.36682e-01	 GaN }
{  5.48099e+00	 2.44098e-01	 GaN }
{  5.52067e+00	 2.52453e-01	 GaN }
{  5.56053e+00	 2.61820e-01	 GaN }
{  5.60056e+00	 2.72283e-01	 GaN }
{  5.64078e+00	 2.83939e-01	 GaN }
{  5.68118e+00	 2.96897e-01	 GaN }
{  5.72176e+00	 3.11280e-01	 GaN }
{  5.76253e+00	 3.27233e-01	 GaN }
{  5.80347e+00	 3.44918e-01	 GaN }
{  5.84460e+00	 3.64522e-01	 GaN }
{  5.88592e+00	 3.86261e-01	 GaN }
{  5.92742e+00	 4.10379e-01	 GaN }
{  5.96911e+00	 4.37161e-01	 GaN }
{  6.01099e+00	 4.66934e-01	 GaN }
{  6.05306e+00	 5.00074e-01	 GaN }
{  6.09531e+00	 5.37021e-01	 GaN }
{  6.13776e+00	 5.78283e-01	 GaN }
{  6.18039e+00	 6.24450e-01	 GaN }
{  6.22322e+00	 6.76216e-01	 GaN }
{  6.26624e+00	 7.34389e-01	 GaN }
{  6.30946e+00	 7.99918e-01	 GaN }
{  6.35287e+00	 8.73921e-01	 GaN }
{  6.39647e+00	 9.57717e-01	 GaN }
{  6.44027e+00	 1.05287e+00	 GaN }
{  6.48427e+00	 1.16124e+00	 GaN }
{  6.52847e+00	 1.28504e+00	 GaN }
{  6.57287e+00	 1.42693e+00	 GaN }
{  6.61746e+00	 1.59009e+00	 GaN }
{  6.66226e+00	 1.77839e+00	 GaN }
{  6.70725e+00	 1.99650e+00	 GaN }
{  6.75245e+00	 2.25014e+00	 GaN }
{  6.79786e+00	 2.54634e+00	 GaN }
{  6.84347e+00	 2.89380e+00	 GaN }
{  6.88928e+00	 3.30337e+00	 GaN }
{  6.93530e+00	 3.78877e+00	 GaN }
{  6.98153e+00	 4.36749e+00	 GaN }
{  7.02796e+00	 5.06222e+00	 GaN }
{  7.07461e+00	 5.90282e+00	 GaN }
{  7.12146e+00	 6.92941e+00	 GaN }
{  7.16852e+00	 8.19719e+00	 GaN }
{  7.21580e+00	 9.78423e+00	 GaN }
{  7.26329e+00	 1.18044e+01	 GaN }
{  7.31099e+00	 1.44302e+01	 GaN }
{  7.35891e+00	 1.79343e+01	 GaN }
{  7.40705e+00	 2.27696e+01	 GaN }
{  7.45540e+00	 2.97351e+01	 GaN }
{  7.50396e+00	 4.03492e+01	 GaN }
{  7.55275e+00	 5.77923e+01	 GaN }
{  7.60176e+00	 8.97169e+01	 GaN }
{  7.65099e+00	 1.59261e+02	 GaN }
{  7.70043e+00	 3.78033e+02	 GaN }
{  7.75011e+00	 2.27982e+03	 GaN }
{  7.80000e+00	 2.33162e+04	 GaN }
{  7.85000e+00	 4.83791e+01	 GaN }
{  7.90000e+00	 1.20113e-01	 GaN }
{  7.95000e+00	 2.71109e-02	 GaN }
{  8.00000e+00	 2.14644e-02	 GaN }
{  8.05000e+00	 1.88870e-02	 GaN }
{  8.10000e+00	 1.74635e-02	 GaN }
{  8.15000e+00	 1.65885e-02	 GaN }
{  8.20000e+00	 1.60105e-02	 GaN }
{  8.25000e+00	 1.56089e-02	 GaN }
{  8.30000e+00	 1.53212e-02	 GaN }
{  8.35000e+00	 1.51106e-02	 GaN }
{  8.40000e+00	 1.49550e-02	 GaN }
{  8.45000e+00	 1.48396e-02	 GaN }
{  8.50000e+00	 1.47535e-02	 GaN }
{  8.55000e+00	 1.46886e-02	 GaN }
{  8.60000e+00	 1.46361e-02	 GaN }
{  8.65000e+00	 1.45853e-02	 GaN }
{  8.70000e+00	 1.45148e-02	 GaN }
{  8.75000e+00	 1.43915e-02	 GaN }
{  8.80000e+00	 3.56883e-02	 GaN }
{  8.85000e+00	 1.71634e+01	 GaN }
{  8.90000e+00	 1.57375e+04	 GaN }

{   Distance	     Value	 Material }
{ -1.95000e+00	 1.57375e+04	 AlGaN }
{ -1.90000e+00	 1.57375e+04	 AlGaN }
{ -1.85000e+00	 1.71453e+01	 AlGaN }
{ -1.80000e+00	 1.84456e-02	 AlGaN }
{ -1.75000e+00	 2.23165e-03	 AlGaN }
{ -1.70000e+00	 1.49711e-03	 AlGaN }
{ -1.65000e+00	 7.59596e-04	 AlGaN }
{ -1.60000e+00	 4.34457e-05	 AlGaN }
{ -1.55000e+00	 9.59553e-04	 AlGaN }
{ -1.50000e+00	 2.02944e-03	 AlGaN }
{ -1.45000e+00	 3.29759e-03	 AlGaN }
{ -1.40000e+00	 4.81791e-03	 AlGaN }
{ -1.35000e+00	 6.65924e-03	 AlGaN }
{ -1.30000e+00	 8.91332e-03	 AlGaN }
{ -1.25000e+00	 1.17075e-02	 AlGaN }
{ -1.20000e+00	 1.52274e-02	 AlGaN }
{ -1.15000e+00	 1.97590e-02	 AlGaN }
{ -1.10000e+00	 2.57738e-02	 AlGaN }
{ -1.05000e+00	 3.41165e-02	 AlGaN }
{ -1.00000e+00	 4.64848e-02	 AlGaN }
{ -9.50000e-01	 6.72456e-02	 AlGaN }
{ -9.00000e-01	 3.05272e-01	 AlGaN }
{ -8.50000e-01	 1.86214e+02	 AlGaN }
{ -8.02781e-01	 2.56105e+04	 AlGaN }
{ -7.66672e-01	 4.28983e+03	 AlGaN }
{ -7.39058e-01	 1.69593e+03	 AlGaN }
{ -7.17942e-01	 1.86663e+03	 AlGaN }
{ -7.01793e-01	 2.41980e+03	 AlGaN }
{ -6.89444e-01	 3.10490e+03	 AlGaN }
{ -6.80000e-01	 2.04509e+03	 AlGaN }
{ -6.70000e-01	 5.75610e+03	 AlGaN }
{ -6.60000e-01	 7.74705e+03	 AlGaN }
{ -6.50000e-01	 1.17793e+04	 AlGaN }
{ -6.40000e-01	 2.05240e+04	 AlGaN }
{ -6.30000e-01	 4.67343e+04	 AlGaN }
{ -6.20000e-01	 1.61520e+05	 AlGaN }
{ -6.10000e-01	 3.46808e+05	 AlGaN }
{ -6.00000e-01	 4.15076e+05	 AlGaN }
{ -5.90113e-01	 2.70454e+05	 AlGaN }
{ -5.79971e-01	 1.51942e+05	 AlGaN }
{ -5.69568e-01	 8.68886e+04	 AlGaN }
{ -5.58897e-01	 5.30910e+04	 AlGaN }
{ -5.47950e-01	 3.46798e+04	 AlGaN }
{ -5.36722e-01	 2.39365e+04	 AlGaN }
{ -5.25203e-01	 1.72503e+04	 AlGaN }
{ -5.13388e-01	 1.28559e+04	 AlGaN }
{ -5.01269e-01	 9.83466e+03	 AlGaN }
{ -4.88837e-01	 7.67841e+03	 AlGaN }
{ -4.76084e-01	 6.09052e+03	 AlGaN }
{ -4.63003e-01	 4.88950e+03	 AlGaN }
{ -4.49584e-01	 3.95982e+03	 AlGaN }
{ -4.35820e-01	 3.22529e+03	 AlGaN }
{ -4.21700e-01	 2.63416e+03	 AlGaN }
{ -4.07217e-01	 2.15032e+03	 AlGaN }
{ -3.92360e-01	 1.74795e+03	 AlGaN }
{ -3.77121e-01	 1.40820e+03	 AlGaN }
{ -3.61488e-01	 1.11705e+03	 AlGaN }
{ -3.45452e-01	 8.63835e+02	 AlGaN }
{ -3.29004e-01	 6.40301e+02	 AlGaN }
{ -3.12131e-01	 4.39955e+02	 AlGaN }
{ -2.94823e-01	 2.57573e+02	 AlGaN }
{ -2.77069e-01	 8.88642e+01	 AlGaN }
{ -2.58857e-01	 6.97836e+01	 AlGaN }
{ -2.40175e-01	 2.21506e+02	 AlGaN }
{ -2.21013e-01	 3.69126e+02	 AlGaN }
{ -2.01356e-01	 5.15322e+02	 AlGaN }
{ -1.81192e-01	 6.62812e+02	 AlGaN }
{ -1.60509e-01	 8.14660e+02	 AlGaN }
{ -1.39292e-01	 9.74866e+02	 AlGaN }
{ -1.17528e-01	 1.14982e+03	 AlGaN }
{ -9.52039e-02	 1.35268e+03	 AlGaN }
{ -7.23037e-02	 1.61913e+03	 AlGaN }
{ -4.88133e-02	 2.07934e+03	 AlGaN }
{ -2.47172e-02	 3.34319e+03	 AlGaN }
{  0.00000e+00	 7.83548e+03	 AlGaN }
{  2.50371e-02	 3.42274e+03	 AlGaN }
{  4.92313e-02	 1.12117e+03	 AlGaN }
{  7.26110e-02	 2.45953e+03	 AlGaN }
{  9.52037e-02	 3.04001e+03	 AlGaN }
{  1.17036e-01	 3.46524e+03	 AlGaN }
{  1.38133e-01	 3.86312e+03	 AlGaN }
{  1.58520e-01	 4.26903e+03	 AlGaN }
{  1.78221e-01	 4.69660e+03	 AlGaN }
{  1.97258e-01	 5.15323e+03	 AlGaN }
{  2.15655e-01	 5.64438e+03	 AlGaN }
{  2.33432e-01	 6.17499e+03	 AlGaN }
{  2.50611e-01	 6.75010e+03	 AlGaN }
{  2.67212e-01	 7.37512e+03	 AlGaN }
{  2.83253e-01	 8.05606e+03	 AlGaN }
{  2.98755e-01	 8.79965e+03	 AlGaN }
{  3.13735e-01	 9.61359e+03	 AlGaN }
{  3.28210e-01	 1.05067e+04	 AlGaN }
{  3.42199e-01	 1.14890e+04	 AlGaN }
{  3.55716e-01	 1.25724e+04	 AlGaN }
{  3.68779e-01	 1.37703e+04	 AlGaN }
{  3.81401e-01	 1.50988e+04	 AlGaN }
{  3.93599e-01	 1.65767e+04	 AlGaN }
{  4.05386e-01	 1.82259e+04	 AlGaN }
{  4.16776e-01	 2.00729e+04	 AlGaN }
{  4.27783e-01	 2.21491e+04	 AlGaN }
{  4.38419e-01	 2.44924e+04	 AlGaN }
{  4.48698e-01	 2.71487e+04	 AlGaN }
{  4.58630e-01	 3.01742e+04	 AlGaN }
{  4.68228e-01	 3.36379e+04	 AlGaN }
{  4.77502e-01	 3.76260e+04	 AlGaN }
{  4.86465e-01	 4.22465e+04	 AlGaN }
{  4.95126e-01	 4.76368e+04	 AlGaN }
{  5.03495e-01	 5.39733e+04	 AlGaN }
{  5.11583e-01	 6.14859e+04	 AlGaN }
{  5.19398e-01	 7.04783e+04	 AlGaN }
{  5.26950e-01	 8.13578e+04	 AlGaN }
{  5.34248e-01	 9.46805e+04	 AlGaN }
{  5.41300e-01	 1.11219e+05	 AlGaN }
{  5.48115e-01	 1.32067e+05	 AlGaN }
{  5.54701e-01	 1.58801e+05	 AlGaN }
{  5.61065e-01	 1.93732e+05	 AlGaN }
{  5.67214e-01	 2.40280e+05	 AlGaN }
{  5.73157e-01	 3.03489e+05	 AlGaN }
{  5.78899e-01	 3.90544e+05	 AlGaN }
{  5.84448e-01	 5.10714e+05	 AlGaN }
{  5.89811e-01	 6.72907e+05	 AlGaN }
{  5.94993e-01	 8.77274e+05	 AlGaN }
{  6.00000e-01	 1.09896e+06	 AlGaN }
{  6.05021e-01	 1.28391e+06	 AlGaN }
{  6.10403e-01	 1.38454e+06	 AlGaN }
{  6.16170e-01	 1.40299e+06	 AlGaN }
{  6.22352e-01	 1.36634e+06	 AlGaN }
{  6.28977e-01	 1.30066e+06	 AlGaN }
{  6.36078e-01	 1.22230e+06	 AlGaN }
{  6.43689e-01	 1.13971e+06	 AlGaN }
{  6.51846e-01	 1.05679e+06	 AlGaN }
{  6.60588e-01	 9.75138e+05	 AlGaN }
{  6.69958e-01	 8.95320e+05	 AlGaN }
{  6.80000e-01	 8.17580e+05	 AlGaN }
{  6.90024e-01	 7.44885e+05	 AlGaN }
{  7.00300e-01	 6.78411e+05	 AlGaN }
{  7.10833e-01	 6.17214e+05	 AlGaN }
{  7.21631e-01	 5.61361e+05	 AlGaN }
{  7.32699e-01	 5.10876e+05	 AlGaN }
{  7.44044e-01	 4.65687e+05	 AlGaN }
{  7.55674e-01	 4.25615e+05	 AlGaN }
{  7.67595e-01	 3.90388e+05	 AlGaN }
{  7.79815e-01	 3.59684e+05	 AlGaN }
{  7.92341e-01	 3.33156e+05	 AlGaN }
{  8.05181e-01	 3.10465e+05	 AlGaN }
{  8.18343e-01	 2.91301e+05	 AlGaN }
{  8.31835e-01	 2.75396e+05	 AlGaN }
{  8.45665e-01	 2.62536e+05	 AlGaN }
{  8.59842e-01	 2.52566e+05	 AlGaN }
{  8.74374e-01	 2.45395e+05	 AlGaN }
{  8.89270e-01	 2.41010e+05	 AlGaN }
{  9.04540e-01	 2.39483e+05	 AlGaN }
{  9.20192e-01	 2.40986e+05	 AlGaN }
{  9.36237e-01	 2.45818e+05	 AlGaN }
{  9.52684e-01	 2.54437e+05	 AlGaN }
{  9.69543e-01	 2.67506e+05	 AlGaN }
{  9.86824e-01	 2.85943e+05	 AlGaN }
{  1.00454e+00	 3.10978e+05	 AlGaN }
{  1.02270e+00	 3.44158e+05	 AlGaN }
{  1.04131e+00	 3.87201e+05	 AlGaN }
{  1.06039e+00	 4.41457e+05	 AlGaN }
{  1.07995e+00	 5.06569e+05	 AlGaN }
{  1.10000e+00	 5.78053e+05	 AlGaN }
{  1.11996e+00	 6.44075e+05	 AlGaN }
{  1.14001e+00	 6.91218e+05	 AlGaN }
{  1.16014e+00	 7.15359e+05	 AlGaN }
{  1.18037e+00	 7.19508e+05	 AlGaN }
{  1.20069e+00	 7.09248e+05	 AlGaN }
{  1.22110e+00	 6.89699e+05	 AlGaN }
{  1.24161e+00	 6.64600e+05	 AlGaN }
{  1.26220e+00	 6.36395e+05	 AlGaN }
{  1.28289e+00	 6.06588e+05	 AlGaN }
{  1.30367e+00	 5.76063e+05	 AlGaN }
{  1.32455e+00	 5.45311e+05	 AlGaN }
{  1.34552e+00	 5.14580e+05	 AlGaN }
{  1.36658e+00	 4.83965e+05	 AlGaN }
{  1.38774e+00	 4.53461e+05	 AlGaN }
{  1.40899e+00	 4.22992e+05	 AlGaN }
{  1.43034e+00	 3.92424e+05	 AlGaN }
{  1.45178e+00	 3.61567e+05	 AlGaN }
{  1.47333e+00	 3.30158e+05	 AlGaN }
{  1.49496e+00	 2.97834e+05	 AlGaN }
{  1.51670e+00	 2.64061e+05	 AlGaN }
{  1.53853e+00	 2.27991e+05	 AlGaN }
{  1.56047e+00	 1.88082e+05	 AlGaN }
{  1.58250e+00	 1.40735e+05	 AlGaN }
{  1.60463e+00	 6.96607e+04	 AlGaN }
{  1.62686e+00	 1.97007e+04	 AlGaN }
{  1.64919e+00	 8.52251e+03	 AlGaN }
{  1.67162e+00	 5.17108e+03	 AlGaN }
{  1.69415e+00	 3.68080e+03	 AlGaN }
{  1.71678e+00	 2.83999e+03	 AlGaN }
{  1.73951e+00	 2.29547e+03	 AlGaN }
{  1.76235e+00	 1.91133e+03	 AlGaN }
{  1.78529e+00	 1.62434e+03	 AlGaN }
{  1.80833e+00	 1.40101e+03	 AlGaN }
{  1.83148e+00	 1.22188e+03	 AlGaN }
{  1.85473e+00	 1.07483e+03	 AlGaN }
{  1.87809e+00	 9.51888e+02	 AlGaN }
{  1.90155e+00	 8.47599e+02	 AlGaN }
{  1.92511e+00	 7.58081e+02	 AlGaN }
{  1.94879e+00	 6.80495e+02	 AlGaN }
{  1.97257e+00	 6.12711e+02	 AlGaN }
{  1.99645e+00	 5.53094e+02	 AlGaN }
{  2.02045e+00	 5.00365e+02	 AlGaN }
{  2.04455e+00	 4.53510e+02	 AlGaN }
{  2.06876e+00	 4.11706e+02	 AlGaN }
{  2.09308e+00	 3.74283e+02	 AlGaN }
{  2.11750e+00	 3.40685e+02	 AlGaN }
{  2.14204e+00	 3.10446e+02	 AlGaN }
{  2.16669e+00	 2.83173e+02	 AlGaN }
{  2.19145e+00	 2.58528e+02	 AlGaN }
{  2.21632e+00	 2.36224e+02	 AlGaN }
{  2.24131e+00	 2.16011e+02	 AlGaN }
{  2.26640e+00	 1.97670e+02	 AlGaN }
{  2.29161e+00	 1.81010e+02	 AlGaN }
{  2.31693e+00	 1.65864e+02	 AlGaN }
{  2.34237e+00	 1.52082e+02	 AlGaN }
{  2.36792e+00	 1.39532e+02	 AlGaN }
{  2.39359e+00	 1.28097e+02	 AlGaN }
{  2.41937e+00	 1.17671e+02	 AlGaN }
{  2.44526e+00	 1.08160e+02	 AlGaN }
{  2.47128e+00	 9.94800e+01	 AlGaN }
{  2.49741e+00	 9.15535e+01	 AlGaN }
{  2.52366e+00	 8.43122e+01	 AlGaN }
{  2.55003e+00	 7.76940e+01	 AlGaN }
{  2.57651e+00	 7.16427e+01	 AlGaN }
{  2.60312e+00	 6.61075e+01	 AlGaN }
{  2.62984e+00	 6.10422e+01	 AlGaN }
{  2.65669e+00	 5.64051e+01	 AlGaN }
{  2.68365e+00	 5.21581e+01	 AlGaN }
{  2.71074e+00	 4.82668e+01	 AlGaN }
{  2.73795e+00	 4.46999e+01	 AlGaN }
{  2.76528e+00	 4.14287e+01	 AlGaN }
{  2.79273e+00	 3.84275e+01	 AlGaN }
{  2.82031e+00	 3.56726e+01	 AlGaN }
{  2.84801e+00	 3.31425e+01	 AlGaN }
{  2.87584e+00	 3.08177e+01	 AlGaN }
{  2.90379e+00	 2.86803e+01	 AlGaN }
{  2.93187e+00	 2.67141e+01	 AlGaN }
{  2.96008e+00	 2.49043e+01	 AlGaN }
{  2.98841e+00	 2.32375e+01	 AlGaN }
{  3.01687e+00	 2.17014e+01	 AlGaN }
{  3.04545e+00	 2.02848e+01	 AlGaN }
{  3.07417e+00	 1.89775e+01	 AlGaN }
{  3.10301e+00	 1.77701e+01	 AlGaN }
{  3.13199e+00	 1.66543e+01	 AlGaN }
{  3.16109e+00	 1.56223e+01	 AlGaN }
{  3.19033e+00	 1.46671e+01	 AlGaN }
{  3.21970e+00	 1.37821e+01	 AlGaN }
{  3.24920e+00	 1.29617e+01	 AlGaN }
{  3.27883e+00	 1.22004e+01	 AlGaN }
{  3.30860e+00	 1.14933e+01	 AlGaN }
{  3.33850e+00	 1.08361e+01	 AlGaN }
{  3.36853e+00	 1.02247e+01	 AlGaN }
{  3.39870e+00	 9.65531e+00	 AlGaN }
{  3.42901e+00	 9.12464e+00	 AlGaN }
{  3.45945e+00	 8.62960e+00	 AlGaN }
{  3.49003e+00	 8.16736e+00	 AlGaN }
{  3.52075e+00	 7.73537e+00	 AlGaN }
{  3.55161e+00	 7.33129e+00	 AlGaN }
{  3.58260e+00	 6.95296e+00	 AlGaN }
{  3.61373e+00	 6.59844e+00	 AlGaN }
{  3.64501e+00	 6.26594e+00	 AlGaN }
{  3.67642e+00	 5.95382e+00	 AlGaN }
{  3.70798e+00	 5.66059e+00	 AlGaN }
{  3.73968e+00	 5.38488e+00	 AlGaN }
{  3.77152e+00	 5.12543e+00	 AlGaN }
{  3.80350e+00	 4.88111e+00	 AlGaN }
{  3.83563e+00	 4.65085e+00	 AlGaN }
{  3.86790e+00	 4.43369e+00	 AlGaN }
{  3.90032e+00	 4.22875e+00	 AlGaN }
{  3.93289e+00	 4.03522e+00	 AlGaN }
{  3.96560e+00	 3.85235e+00	 AlGaN }
{  3.99846e+00	 3.67946e+00	 AlGaN }
{  4.03146e+00	 3.51591e+00	 AlGaN }
{  4.06462e+00	 3.36112e+00	 AlGaN }
{  4.09792e+00	 3.21457e+00	 AlGaN }
{  4.13137e+00	 3.07575e+00	 AlGaN }
{  4.16498e+00	 2.94422e+00	 AlGaN }
{  4.19873e+00	 2.81955e+00	 AlGaN }
{  4.23264e+00	 2.70136e+00	 AlGaN }
{  4.26670e+00	 2.58928e+00	 AlGaN }
{  4.30092e+00	 2.48300e+00	 AlGaN }
{  4.33528e+00	 2.38220e+00	 AlGaN }
{  4.36981e+00	 2.28660e+00	 AlGaN }
{  4.40448e+00	 2.19593e+00	 AlGaN }
{  4.43932e+00	 2.10996e+00	 AlGaN }
{  4.47431e+00	 2.02846e+00	 AlGaN }
{  4.50946e+00	 1.95121e+00	 AlGaN }
{  4.54476e+00	 1.87803e+00	 AlGaN }
{  4.58023e+00	 1.80873e+00	 AlGaN }
{  4.61585e+00	 1.74315e+00	 AlGaN }
{  4.65164e+00	 1.68114e+00	 AlGaN }
{  4.68758e+00	 1.62255e+00	 AlGaN }
{  4.72369e+00	 1.56724e+00	 AlGaN }
{  4.75996e+00	 1.51511e+00	 AlGaN }
{  4.79640e+00	 1.46604e+00	 AlGaN }
{  4.83300e+00	 1.41991e+00	 AlGaN }
{  4.86976e+00	 1.37666e+00	 AlGaN }
{  4.90669e+00	 1.33617e+00	 AlGaN }
{  4.94378e+00	 1.29839e+00	 AlGaN }
{  4.98104e+00	 1.26324e+00	 AlGaN }
{  5.01847e+00	 1.23067e+00	 AlGaN }
{  5.05607e+00	 1.20061e+00	 AlGaN }
{  5.09384e+00	 1.17303e+00	 AlGaN }
{  5.13177e+00	 1.14790e+00	 AlGaN }
{  5.16988e+00	 1.12517e+00	 AlGaN }
{  5.20816e+00	 1.10484e+00	 AlGaN }
{  5.24661e+00	 1.08690e+00	 AlGaN }
{  5.28524e+00	 1.07133e+00	 AlGaN }
{  5.32404e+00	 1.05816e+00	 AlGaN }
{  5.36301e+00	 1.04739e+00	 AlGaN }
{  5.40216e+00	 1.03907e+00	 AlGaN }
{  5.44148e+00	 1.03323e+00	 AlGaN }
{  5.48099e+00	 1.02992e+00	 AlGaN }
{  5.52067e+00	 1.02922e+00	 AlGaN }
{  5.56053e+00	 1.03120e+00	 AlGaN }
{  5.60056e+00	 1.03598e+00	 AlGaN }
{  5.64078e+00	 1.04367e+00	 AlGaN }
{  5.68118e+00	 1.05442e+00	 AlGaN }
{  5.72176e+00	 1.06840e+00	 AlGaN }
{  5.76253e+00	 1.08579e+00	 AlGaN }
{  5.80347e+00	 1.10684e+00	 AlGaN }
{  5.84460e+00	 1.13179e+00	 AlGaN }
{  5.88592e+00	 1.16097e+00	 AlGaN }
{  5.92742e+00	 1.19472e+00	 AlGaN }
{  5.96911e+00	 1.23345e+00	 AlGaN }
{  6.01099e+00	 1.27765e+00	 AlGaN }
{  6.05306e+00	 1.32786e+00	 AlGaN }
{  6.09531e+00	 1.38472e+00	 AlGaN }
{  6.13776e+00	 1.44897e+00	 AlGaN }
{  6.18039e+00	 1.52149e+00	 AlGaN }
{  6.22322e+00	 1.60328e+00	 AlGaN }
{  6.26624e+00	 1.69553e+00	 AlGaN }
{  6.30946e+00	 1.79963e+00	 AlGaN }
{  6.35287e+00	 1.91722e+00	 AlGaN }
{  6.39647e+00	 2.05022e+00	 AlGaN }
{  6.44027e+00	 2.20092e+00	 AlGaN }
{  6.48427e+00	 2.37203e+00	 AlGaN }
{  6.52847e+00	 2.56681e+00	 AlGaN }
{  6.57287e+00	 2.78914e+00	 AlGaN }
{  6.61746e+00	 3.04369e+00	 AlGaN }
{  6.66226e+00	 3.33613e+00	 AlGaN }
{  6.70725e+00	 3.67335e+00	 AlGaN }
{  6.75245e+00	 4.06379e+00	 AlGaN }
{  6.79786e+00	 4.51786e+00	 AlGaN }
{  6.84347e+00	 5.04852e+00	 AlGaN }
{  6.88928e+00	 5.67201e+00	 AlGaN }
{  6.93530e+00	 6.40894e+00	 AlGaN }
{  6.98153e+00	 7.28581e+00	 AlGaN }
{  7.02796e+00	 8.33709e+00	 AlGaN }
